Income,Number_of_Dependents,Credit_Utilization_Ratio,Missed_Payments_90days,Total_Credit_Accounts,Debt_to_Income_Ratio,Length_of_Credit_History,Bankruptcies,Credit_Score
88162.25987022364,1,0.3393627790848902,0,4,0.2310222801274879,9.984611883665721,0,595.8191596331084
37464.56941671328,4,0.29374236203085735,1,8,0.27906931026092024,2.42263160322851,0,310.3593406611451
15000.0,2,0.10657042529813741,0,8,0.3127317923882376,10.442389231799273,0,663.7193017712082
69078.22873788449,0,0.47186186366537763,0,10,0.33575580458711807,14.29044660823206,0,756.4367141344726
87041.21758632557,3,0.31490236003456,0,7,0.229922443275495,10.86547658832475,0,666.7778195406621
55973.44791961649,0,0.054722905629240044,1,5,0.40686769868938594,17.15701304752962,0,772.3151421615817
70179.51885667733,1,0.4097768503788955,2,13,0.4468675885483783,9.050100889752823,0,480.8150217200555
68043.08747743366,1,0.16090347183963308,0,8,0.341766731335987,14.204891855554088,0,797.0179363246053
28805.282488818935,1,0.5579431107514072,0,4,0.32320973003242764,18.319949958269632,0,737.8347832145856
91569.90121655358,0,0.19003060054517062,3,11,0.11661932720664495,11.518882558416498,0,566.6125283462412
98003.13611124206,1,0.12574783692996583,0,6,0.23389361784850785,9.511521170789946,0,671.1600572880922
66802.12707110522,2,0.67569937747144,2,12,0.12773415738978608,14.09174458353424,0,593.2021209104361
107345.46044465122,2,0.257827261070077,1,7,0.10560471414784246,11.732150565508732,0,662.2306348720006
43860.823312703826,2,0.0737982406934347,1,10,0.18180155841949058,10.885264164289804,0,674.0786798675477
99994.09218224417,1,0.49563070347138666,2,10,0.3555857374655288,4.474636297300456,0,310.65628055283383
92147.8423487409,0,0.26681877680671523,3,4,0.257415981549112,6.723628752763723,0,300.0
114479.26262873717,1,0.21115289636230583,2,7,0.7928854029572912,3.4716352078621924,0,300.0
52651.30249159036,0,0.46751348561273415,0,8,0.44162345876436626,14.016909173785033,0,692.4862533234394
59447.38979838376,4,0.5279713899576924,0,11,0.09829652195169178,11.804167128719493,0,700.0192812783305
70943.65989440816,1,0.25961516954249253,1,6,0.050500964520358675,20.309328254497665,0,850.0
91616.89087966402,2,0.4181596017065713,2,3,0.3272897752852266,15.313730085829606,0,545.8564631085707
91606.70873845083,1,0.42016171745073194,0,8,0.22239009952981345,19.644099895274614,0,850.0
84441.03912404837,3,0.6363748789377612,0,5,0.4340940340162491,15.557185962738796,0,664.801780127985
58623.135298965215,1,0.34336689716693236,1,11,0.3878607988781142,10.783476061709354,0,600.5655279271406
60825.584844485995,1,0.4537553283353466,2,2,0.26765666142649597,10.168013617629063,0,359.0034671273848
35334.818742622134,0,0.4415717450259619,0,9,0.5663072350760915,23.924045602864695,0,850.0
72262.68867289714,1,0.18138391535833545,1,5,0.6398855434981086,13.196564697178944,2,434.74325633299964
94905.5552102844,2,0.6595211761350329,0,4,0.42992802586644463,16.365668866635012,0,678.870938225515
29632.04235225806,0,0.09167810093726914,1,9,0.5605456366055774,16.045676064252167,0,749.1236061039166
87621.87104676627,1,0.4476037080261227,0,3,0.23085140579667296,4.88354420420532,0,400.3922689479721
98301.9641562057,2,0.2233602050461412,1,12,0.6122025386220662,14.870782368409115,1,677.9876817682319
97670.33853603071,1,0.18834585588967692,0,7,0.29316721041449945,4.681024505275879,0,516.4827486477027
64742.446162983586,1,0.46593742561676316,1,8,0.056472109434694266,12.804463790166906,0,639.3403716609348
32120.715417313317,2,0.28476286728412903,0,7,0.25542330692627463,11.41841734401375,0,653.462117738648
70419.07870281751,4,0.5824716248125718,0,5,0.514612725387023,12.151842672494293,0,551.6915176321775
49708.50281235861,2,0.4494163250086243,0,3,0.12040957228930702,20.089913699574826,0,844.4208957665984
68717.79837783946,0,0.2690878565423654,3,4,0.38425884057351256,10.24416508845788,0,348.2260280173444
103050.46842219887,1,0.38887081338661333,0,13,0.47916412893442784,5.994525205444827,0,571.4437457579933
81271.02420547871,3,0.13049049652045427,0,9,0.693066867607643,19.75940906072231,1,850.0
56694.308671303006,0,0.8209953299906716,1,12,0.4175494428256213,14.550603848431004,0,606.4330723122878
83944.40416377365,3,0.10321428338493294,1,5,0.33518101337073053,4.661870102329741,0,405.73831632723187
67847.96740363131,2,0.4644890894113353,2,9,0.05825612895545538,0.0,0,300.0
65314.86426507015,2,0.47559332050380626,0,5,0.9044880761750397,5.478300759201347,0,322.32072406721295
77583.9635313392,3,0.3736281092973283,2,4,0.690505888298316,11.910742072790528,1,323.06199396886257
84110.41267663278,1,0.17497740236833967,0,11,0.45207010572665024,9.213034415555093,0,682.9097744666589
56547.405017645084,3,0.19070178888640169,2,4,0.2873210149501232,7.450773975983651,0,361.4478898271541
80366.52889713332,1,0.7590955125297839,0,4,0.31225065771607385,14.176523296565492,0,599.2619080385298
39805.50746510105,1,0.33190897399097163,1,7,0.6794729101024654,8.575628587746136,0,420.90768259600543
34667.255202431756,0,0.15439844620033727,0,4,0.27198691411168174,4.088660547658084,0,426.3736712311938
101571.98118260283,1,0.09497979145374377,1,8,0.1412475718066428,16.905141375513693,0,850.0
55473.40767949243,1,0.46122654342271463,1,4,0.43033912839105953,17.36210328614601,0,654.9878652563709
54140.985251995895,3,0.658943442075142,0,5,0.28374681276520985,2.4627760151266784,0,300.0
43573.48301008355,0,0.45894017348483557,0,4,0.14052969873424956,14.160806704131831,0,678.0586916159975
104719.48508159516,1,0.348620940917,0,8,0.6145946425214748,8.303227512944666,0,556.5653838352655
97872.12916634874,0,0.6373509198790147,1,6,0.09624010530150573,10.055284418613402,0,503.1328729043217
50869.20167090089,0,0.21229600166090615,0,3,0.3167187511860383,12.029772794662852,0,639.2241718606872
35782.18097201599,2,0.6439716138674294,1,10,0.012372716983228694,3.614285739528478,0,333.43454848619
99120.77174644987,3,0.47743236367088937,0,4,0.10964692492920053,12.622722029910625,0,659.9570457378495
72278.91940690698,2,0.7098808199017169,2,5,0.17257318427201376,11.541061864244574,0,400.0616195823773
58876.81933994455,0,0.3424247024587254,0,4,0.1737773373492754,11.920402177016632,0,645.1905019867227
49612.7568698839,0,0.5620484767556929,2,6,0.18305096851979358,9.293893143826681,0,373.92220109449744
40758.05207694245,1,0.6118214081647675,0,7,0.0567269413531636,12.158884909264714,0,632.4741887517366
84675.22674498556,2,0.3110374862699013,0,8,0.5748213204838498,9.493769872368674,0,591.2806776943312
71828.61696047364,2,0.4306025028815984,0,6,0.33632122428575045,15.708278201533107,0,745.0352813230468
24556.067577114583,2,0.43685076240244913,0,7,0.503996482240589,11.625358961685356,0,579.3193176319364
42803.03977566041,0,0.441742101541266,0,3,0.1354519170625133,12.376841095968937,0,614.0872797848149
60410.87177871028,0,0.7139947849207506,2,6,0.34998406559837275,14.751818419425717,0,481.8321610319681
42256.27264591245,2,0.3968312157485658,3,9,0.1219383109486505,21.6802753344884,0,750.0805578858213
68592.081259122,2,0.24078842374366177,0,9,0.19915208669647286,9.68120153051801,1,595.0941811479018
21458.110772058855,2,0.05127428124189494,2,9,0.2435181342772047,14.615000178563218,0,672.4091220862147
45728.7232530327,1,0.38541142928793143,1,6,0.22771956364528206,6.163146111363946,0,391.86940697416503
82566.7698658451,2,0.0646980085720833,0,3,0.1648773879773271,4.029577826141935,0,474.02573768853495
74869.9180906505,0,0.3379642784131229,2,3,0.43386292147616884,14.445831043418693,1,438.717702204955
51450.75199313529,1,0.43537369534889414,0,4,0.4230650779640617,14.856024748238593,0,664.6780582440819
61358.019608303235,1,0.6874228344048409,2,9,0.24486322927268958,13.932409050403889,0,522.2924249255385
61622.698470920965,2,0.5887455690492391,2,8,0.2451710043792236,10.933626127560975,0,439.1285398882499
70728.85099142045,3,0.2981048024229519,1,6,0.33539110489000273,12.57777253822555,0,600.6508771351417
77466.38095042427,1,0.2113214254327011,2,12,0.49916639404592733,8.017961005496051,0,481.4777686667666
84669.36257382028,1,0.3131475938949008,1,11,0.36019820133169994,13.191490931696874,0,701.8743409933063
61586.31593115423,3,0.315101978305662,0,8,0.32087784819839316,0.7943836790021361,0,348.98188251799246
99849.5116827485,0,0.4142333901841537,1,7,0.3298137694337371,6.120859005089352,1,342.16169831341386
104607.82822564729,1,0.1839177541892182,0,5,0.38750124242405876,14.701248422793501,0,778.6713799233232
82349.16231027475,3,0.39111536902126764,1,9,0.32690242545755727,11.673153426110893,0,604.2798382495594
44248.71574487476,1,0.1591801802306079,2,14,0.5129059307784876,21.48311746116192,0,850.0
21007.65608264594,0,0.5025026101513212,0,8,0.05837531153146963,4.5810901544612275,0,437.05585942138345
63140.54354378463,2,0.0768421388521079,2,5,0.20144618409632056,16.614153910688227,0,700.0908506890282
93131.9699831745,2,0.42155537627275963,0,10,0.5297388109701016,12.831155125475227,0,706.1729680393347
87286.65303605005,1,0.629728180508682,0,8,0.42550857443138584,2.5911953823919056,0,331.6686322039121
60842.2378031887,2,0.48078706936720494,0,7,0.2027003300419394,18.604718423844304,0,847.1012277360295
74205.99842347362,3,0.22650016741461887,2,6,0.21279748238692603,10.326199710629249,0,491.7119927228329
121116.39509132499,3,0.7238967418890637,1,9,0.18215291822814395,15.965554077635167,0,697.4137625167841
30785.955764286584,0,0.07663757055953066,1,8,0.10676251021315662,19.290123430168897,0,850.0
91908.75957235268,2,0.8152457723427132,1,10,0.45223760515444483,17.492912387917166,0,678.4127941602385
95171.26940071155,0,0.6651719110112111,1,3,0.2555735474905317,7.0301809426585296,0,334.723931337181
47571.167398224134,0,0.21174337727360526,3,11,0.5703954383217966,15.914964449552965,0,595.6678850187342
68346.79814064625,2,0.5367868064473068,0,9,0.6319806689252058,17.4540349688603,0,769.1917792089655
84550.56929607684,2,0.27594250024956307,1,5,0.5617798970252214,8.960524604503355,0,460.93017471631117
58436.35146013035,3,0.5514297085518658,0,9,0.09968864418095275,6.2994570506643095,0,501.1305553949069
91473.29603243945,0,0.11778154506366971,0,3,0.4019490761207125,22.30382346406801,2,825.3591535929755
55656.58043149726,2,0.25074858482546825,0,8,0.37019074608657876,7.331585859997961,0,552.8362046349165
83959.1147064222,1,0.18442399225539674,1,9,0.34169646349292343,0.9656613749407512,0,339.58211679804964
69413.90772839503,0,0.4870203534458012,1,10,0.2054798308171878,13.384456201924268,0,665.2325615592962
92632.87768473508,0,0.21701690118625377,0,7,0.08882454351411026,14.045086127994635,0,820.5299288059825
89561.63371120735,2,0.15004667673431174,1,6,0.28279266556767824,7.000766416425261,0,493.8001792814997
73437.6600081032,5,0.5572423688035519,2,10,0.18700263638348127,15.059236354527597,0,608.3745429828199
103647.2007107634,1,0.15547732568736722,0,5,0.12524316555908943,15.257752881130562,1,761.1749139853872
57835.21995980895,4,0.7766380651855819,0,5,0.34541124003015394,22.55441177851325,0,832.2179643610182
67721.90585215109,5,0.28522817659758204,1,7,0.5166353922639215,6.600322959896297,0,404.35527304267254
105833.46764364906,1,0.7841344780368456,1,11,0.3514638145621863,10.813185754116866,0,528.1980260257328
63439.95787127586,0,0.5438109224738652,0,4,0.4786216946146353,11.180536805922781,0,529.9634246145391
104110.2278023021,1,0.18283454025333093,0,9,0.16161423777937553,15.666492387110317,0,850.0
117393.45106728,0,0.5443539467452195,2,6,0.23892782160028894,15.92737027013954,0,614.1557488893579
65798.33060751908,3,0.11552575509886014,1,5,0.3280864351917206,19.7168326495416,0,843.2761291711209
26367.844390311715,2,0.06785207776653786,3,6,0.4860809861135249,12.166632778345695,0,436.7023789185821
55822.45326765315,2,0.27569443583861036,0,5,0.4333410062116952,14.017324274533536,0,692.8099371897013
16899.428814357583,5,0.2356615481336614,1,5,0.1513320299369337,9.454205193177245,1,413.2772501476003
72001.49897201563,2,0.38268757124678604,0,6,0.42076310322522503,14.973868376978896,0,722.4306923285637
57108.96374058695,1,0.44772014530834453,4,7,0.787143850049765,6.3806139810977065,0,300.0
46375.16562693802,2,0.21264073700411742,0,5,0.37930132399219557,8.261259358214883,0,537.6991749812131
82159.89989989229,1,0.41682639185740455,2,7,0.38224209953906835,18.169431772694285,0,680.3133068855454
75285.42146207592,0,0.4499788702864174,0,4,0.20524652537775717,13.038631782381227,0,658.0675380678861
43366.17497603963,1,0.22136788095025145,2,9,0.2773373022024399,8.633011687987693,0,462.9585683890617
67788.9844283024,2,0.549663414959623,2,9,0.0699893906361374,13.113699430522276,0,559.6893768658769
67460.27755297897,1,0.3458641163471582,0,7,0.2825393695231677,16.202686236571353,0,804.2071709505285
101890.00587061608,3,0.4990750671203403,0,8,0.7504130490065888,10.986222265375773,0,571.1826144106104
75641.76260668025,3,0.2522467389748731,0,11,0.20960323257586513,9.610497479061257,0,700.2405964795265
47964.50938524571,3,0.16535734672370114,1,7,0.1242931950671457,10.472447870448237,0,602.1664597626137
56760.530464360796,2,0.5809768818306991,1,9,0.17673903478510378,18.062327554127386,0,756.9551045912885
108513.34916121599,3,0.4034294462968412,1,8,0.8209669710243065,8.606423041697427,1,357.53251679721063
54513.342267637505,2,0.21569672201616913,0,5,0.27692700873889114,20.898126945222895,1,850.0
62379.16269839423,2,0.504994668829568,1,8,0.07859585608380722,17.799558073901167,0,771.5348050626682
74534.0936854073,0,0.17825696886694228,1,9,0.23773965267520145,14.815473103736377,0,768.928398784347
29735.20174331466,0,0.24582161667743851,2,2,0.13449998165612212,6.271129299077213,0,300.0
63023.02798032999,0,0.5542558130759156,2,10,0.4599120470515557,7.692783971632344,0,355.2481108091447
29336.7003915921,2,0.19134622433019988,1,8,0.2633263622885696,5.90669644885901,1,363.42318330099624
55087.184227314356,0,0.5401466137022988,0,8,0.483390031503351,5.023159619135164,0,399.87441990785385
105277.8494981107,1,0.195852824070864,0,7,0.604691451761002,10.34291786659782,1,562.8058452148089
62339.06162602737,0,0.6492855827405737,2,6,0.08541495360125353,15.786503931016858,0,570.0208536225258
60908.35716584689,1,0.6778027519775675,0,9,0.2711757979550074,7.1865757847605005,0,478.07578729907004
60806.361319364245,0,0.3438847655899718,1,4,0.0735292614203589,14.600065284459895,0,661.5389521361595
53953.49728185743,1,0.1942716525867496,3,7,0.1265592445231264,12.640913100768346,0,509.644591385799
79074.82046442233,3,0.3795625524508417,1,12,0.3791177940414402,10.152683176413138,0,596.5387350497492
62220.64678829726,1,0.4252052539162997,0,5,0.37290275930180355,14.9075542166868,0,698.4703303184567
72972.17472208547,0,0.44691191519503176,1,8,0.21933854422310828,6.332595850523506,0,433.99723156487136
70323.03935015485,1,0.8269241882227658,1,11,0.11426725783536897,8.601273499930578,0,463.04909550035717
52325.288504716606,3,0.5104074093507873,2,6,0.13068792980486613,5.505692724697105,0,300.0
86150.29978593774,2,0.8589969443020301,0,7,0.3107365003151106,9.975942263003933,0,494.35208995796904
82575.16063117351,0,0.842847670199112,1,9,0.26834580402563946,7.827346601169369,0,393.9067169689061
94324.33342557364,0,0.31971284625640234,0,10,0.30001962243779,10.903221550525002,0,715.0483805363635
85209.12665926025,2,0.4430654444009561,1,2,0.5999161897289866,6.9481542934827685,0,308.4969236844028
35702.21765766471,3,0.3135449741012067,0,5,0.4978628001506681,21.243700112968444,0,850.0
35226.424541584114,0,0.21429967677374123,1,5,0.2299099127429655,12.022712535390541,0,591.1042529845589
112139.38233758922,1,0.25010227852470013,2,10,0.6066086259563314,11.4003504337751,0,550.2532377136878
33339.323271467765,0,0.04803054405782816,1,10,0.6040821726624205,8.35525998070689,0,540.2640530216984
50816.008386647794,2,0.3280885167791233,0,8,0.4949316466795569,9.443184413912624,0,574.9109951450962
69288.83843118786,1,0.3478132773166029,0,7,0.388027082421399,15.171597579362569,1,678.1831046426416
66711.89739565352,0,0.3979536110445577,0,5,0.22777894148475336,8.976860139291272,0,555.1251584586548
102192.65127132251,1,0.269608687356884,0,10,0.49481056164188747,12.419381680834677,0,746.0861285204179
79426.23167102167,3,0.05225971943125413,0,8,0.3182744779514553,15.964895014528977,0,850.0
60479.68489309689,1,0.2897784430585061,2,8,0.10566091243928744,12.367166327661769,0,580.0410321280647
77062.1872213817,2,0.28772179550547167,1,9,0.035013134794306545,6.51175550751867,0,518.5450376109674
69749.00172982526,1,0.7334969149517395,1,12,0.3132832679264285,13.485632208559608,0,617.7015818164392
94346.79284194048,0,0.3701840904978983,2,10,0.4672890125656802,11.484109859397048,0,534.7817831672118
124310.73324333706,2,0.41375075304609943,1,8,0.6254920570387952,4.41349319290209,0,352.0171211319433
44099.18201069618,3,0.20863361499920835,3,5,0.40258871981585076,18.15500128026045,0,587.5027813594313
46511.478663654576,0,0.24442391708536854,2,5,0.09206228559047205,10.43041361313848,0,484.0047387266779
28579.766303604454,0,0.6721309631877744,2,10,0.2185248146701021,16.07768343553281,1,510.5722176042617
83014.18428048084,3,0.22060947513166593,1,7,0.6041235787148496,15.073970702516046,0,677.791005005658
47603.64598152898,0,0.33836428464590707,0,3,0.033264434422839724,4.715223925869752,0,428.61174543887586
73910.05374209497,1,0.2485155907511093,0,6,0.24824440469821749,15.38987366804971,0,798.604020810378
52352.44960663856,2,0.5257256233183378,0,6,0.13437315790092275,17.752000524463707,0,799.8742692902806
51045.9777756974,1,0.5176485736080194,0,6,0.6980320063984592,0.0,1,300.0
56894.99844655651,0,0.2839876621427177,0,5,0.7046390585607288,16.5808626116465,0,733.6631029939772
60185.569714505036,2,0.16639654846246188,0,7,0.5115527572196401,11.314861061021094,0,660.2374942750746
86644.5119242733,1,0.11435932528798957,0,4,0.07059704732088191,10.577254598470324,0,692.9012574834956
76852.53321801542,1,0.3890226506492951,1,6,0.4993993369453598,7.871324118165973,0,422.2091824861951
85936.24070569212,1,0.15144970684856504,1,10,0.41289889304155797,12.320503006913782,0,694.1086566761667
70778.65848140231,1,0.7928865211026941,2,6,0.326034675863394,7.099059470279101,0,300.0
82154.26616850597,1,0.6885449822852185,1,9,0.31068244120347954,14.078277837691276,0,610.3792341579157
84293.86164065529,1,0.19274905235583276,4,10,0.5290868264974865,3.2712462100964235,0,300.0
29189.16714459921,1,0.5107601815148581,3,5,0.38499724964807996,17.730908550922905,0,497.94706846482677
99850.65603642374,2,0.12974701541077086,0,6,0.4858232347750488,11.243899387827186,0,682.5738465901479
36799.1068772993,1,0.2594063721753059,2,8,0.6099650107386128,7.525263039650807,0,350.9442844531053
119971.94339450059,2,0.28046172776213,0,6,0.14952964796885618,14.942839209650874,0,819.721592749999
100729.17744363134,4,0.5950994024840404,0,8,0.5434087275327584,13.340716729130303,0,645.0881270854061
65203.74459436793,1,0.4875570580860416,1,9,0.4050121207559961,6.775848285088127,0,416.10352898064593
31378.79088529612,3,0.590671239933386,0,7,0.6184740496302866,12.297073564463492,0,545.392483429546
56083.43816245984,1,0.6115240124687179,0,7,0.38831370196736753,8.531525573974685,0,484.2066675819291
41813.75672208634,5,0.24024782020560287,1,8,0.25260416784084555,10.013080553225441,0,555.3156741839599
74804.21173444508,1,0.011441495356276695,0,11,0.3534505279365286,0.0,0,455.9915214600816
59442.52642675015,1,0.5561880710444786,1,9,0.19879514057274764,8.782600985575964,0,486.24009167141406
90675.43191681094,1,0.779023395690601,2,8,0.4085929924055288,16.74949773293092,0,563.8904221489886
47913.225205256094,2,0.1732473819881279,2,7,0.1863855604506873,0.0,0,300.0
37688.079344987214,1,0.5501875027209638,1,6,0.06943682832218642,9.632526921883187,0,473.1387939579181
79409.07708944404,3,0.32555139046054987,0,4,0.42312184704382116,11.01908857012973,1,509.6559171584772
30249.732942748677,1,0.28444837597676453,0,6,0.5128653152697136,7.559546894068286,0,485.9110041658995
61427.54567694298,2,0.5725325545104683,0,5,0.7480479048661169,8.45902037860883,1,328.38198411869223
48033.519427590334,2,0.663134288904196,1,7,0.2882232831605476,7.974546071362613,0,381.24166372580754
46382.37109022337,0,0.30523152171191764,2,8,0.48035130824115546,10.005579282263232,0,442.72838253055977
107685.95083334623,0,0.7098006595093656,1,8,0.5140375354342787,13.595282831956776,0,565.0933236551176
133276.94255005004,2,0.6679304820856294,0,5,0.18661798047948613,8.72901368076005,0,524.7463878628378
71158.59331689899,2,0.2952227599206866,0,7,0.2304204001632884,10.145710528498014,0,642.4416280615416
63764.221400380506,0,0.7110025555373798,0,5,0.13418389294278374,19.87864084923839,0,815.9904835849762
55989.46409590969,2,0.5400749347511221,0,7,0.2753458436388612,6.749290796174998,0,462.4844230489133
72935.53313778648,1,0.7845004919805081,1,5,0.11811185712510323,8.670948887979293,0,386.91025383401063
73004.22716713119,1,0.0988224061690327,0,6,0.14137924943674834,17.590434216787756,0,850.0
92305.28280005617,4,0.6864571370053248,0,9,0.09429913702255942,11.753266849074876,0,651.3757058675686
64444.106613914344,1,0.06925909363569556,2,8,0.2790194581287568,7.862697582258884,0,476.6759730821386
106317.29380413707,4,0.15708675765651497,0,8,0.06165320436800591,24.36927476850897,1,850.0
61127.797866868415,1,0.11371020408457194,1,4,0.8093676609086349,9.606241979599568,0,456.1064244751278
68765.88856335073,1,0.5292467952302428,1,6,0.07848683126325291,8.71606960017642,0,470.24129021714447
64318.98904930294,2,0.6006334658844693,0,7,0.0973554824567508,17.93716399689003,0,815.2325570999395
56798.76083504899,2,0.3192691674981556,1,6,0.07714769485956068,13.077889295746589,0,642.813073325624
15000.0,0,0.1024974466727471,0,9,0.3963063912852246,18.569936781407655,0,850.0
85676.25874829838,1,0.4017720791116268,0,9,0.12793115754351558,9.900520775253806,0,666.5004356803792
111169.04926215339,2,0.20277691446782206,0,7,0.42593355868720206,17.92767047229027,0,850.0
64400.013679938296,0,0.6163100277475843,2,5,0.5115651533810014,11.908756247572038,0,384.38374993640707
63428.45896363113,3,0.5048016948010404,0,8,0.47253130471750643,4.201221523589702,0,382.2421656088924
49836.74610846379,1,0.8680966718488072,3,8,0.6504456624244014,6.132449627325455,0,300.0
73693.15027030434,1,0.3227779503329042,2,7,0.4772661316860452,20.402508132249686,0,750.9196034782273
59949.90831903653,1,0.7355104521141382,0,9,0.5645694839144988,15.399054403803719,0,665.3752020444265
71033.78435577183,0,0.5906683760672301,1,8,0.1702365943883098,14.328011456924747,0,643.9936167698695
77092.77390339851,0,0.3759601724571119,0,7,0.5578806136021114,10.097456680130328,1,501.6467478515809
75650.60198551846,2,0.7778466425341326,1,9,0.26154859220586274,7.928599078832494,0,403.5977575575746
64914.780788986835,1,0.20945818061648766,0,9,0.39576005095965877,16.473137207556434,0,850.0
90684.83535737284,1,0.1875327628550286,0,6,0.336316738868838,14.279447583618875,0,778.5092828693987
51096.656404553636,2,0.1904258479927178,0,7,0.694484223397239,15.551165237916848,0,747.8202992327758
47036.453237993475,3,0.49359225546507957,0,4,0.7213566335682845,7.3713424640882055,0,371.8963505131293
68169.73066885168,2,0.3433533128780861,0,5,0.3625066042699761,16.70074535474956,0,775.2545288950367
90126.29288221938,1,0.2642267589140686,1,3,0.4195601729175278,18.851462924664943,0,758.6373673286149
32375.42095286156,0,0.5141152675196717,1,7,0.39309626323671903,11.944600067814276,0,517.4283596375769
90582.87095927875,1,0.5739338271903672,0,7,0.09028495995011022,11.612617087219185,0,653.7408924659865
18351.7528393014,2,0.5697176522383361,3,3,0.19926346554924856,8.784445943631752,0,300.0
87609.7272899545,1,0.5118341411165208,1,8,0.2759659152604973,17.08624924006604,0,738.6405394937461
61873.95226329534,3,0.39396428385316,1,13,0.19389677633785107,6.198550192409003,0,505.6302198671659
60390.99777984579,0,0.31342818885456175,0,4,0.50124074479051,12.952405023406486,0,635.2896569565414
89877.52823366702,0,0.11557331961874147,1,8,0.5401600557169133,15.184458840444105,1,665.5347791068788
58229.81663789997,1,0.34865636224687435,0,8,0.39211322221321737,9.624232800091967,0,598.5657878676578
42116.71592762103,1,0.23382064438459058,1,5,0.15594376061030357,6.640043380016117,0,437.4323868312042
81674.52108576984,2,0.6576755071917569,1,5,0.4488896464827188,6.53097137125826,1,300.0
54255.88823338765,0,0.2636839357790917,2,5,0.1041474257815132,10.250876853568455,0,477.1537999506455
52665.2684710084,1,0.46674268157985654,0,11,0.18935163942121308,7.946022296450376,0,590.4024315660375
38408.17857465014,0,0.5162131331620398,1,8,0.35697951687068274,17.039508404769215,0,694.1904937050642
87505.7427252346,2,0.48190741623516414,0,8,0.27727313129865655,18.964133793686972,1,799.1933518738429
65417.86125002143,1,0.3477168742565495,1,8,0.21931446154573372,22.29188186838538,0,850.0
55326.749147411574,2,0.19427755624408063,1,2,0.20980782651099975,12.509943288555675,0,576.1422350506077
65211.71557121838,1,0.778983970673497,0,3,0.3613249952360051,25.818395874127116,0,850.0
63433.31851307721,1,0.7002382582449049,1,8,0.42247952699897307,13.07135412585823,0,532.9980091733928
78018.03332174016,2,0.728735575879257,0,10,0.3029614977687647,18.414286983139974,0,820.8125130735638
94990.4556775636,1,0.5351155874630755,0,11,0.20291166969131688,11.875864496409655,0,717.3872580245323
64945.92173560124,2,0.3077337943201218,0,11,0.5076805465886483,3.2190179363271536,0,445.78228867855444
56258.495953764126,0,0.21679644246365687,1,5,0.2583950371136131,14.392976100552843,0,671.3365808028052
57929.37280394313,2,0.31271715385191673,0,9,0.020667138307935647,3.198964914650981,0,482.3091700996553
88422.81971557236,3,0.13224070072593067,0,8,0.40447714512618677,9.930727238800339,0,674.1386166906477
94131.78775341218,0,0.04933758896575233,0,5,0.414552792158979,10.847086489044298,0,688.6498037749853
86507.9448939148,1,0.729128065995349,0,9,0.14657855544975745,3.562119297077267,0,392.2667423586271
102292.23803431547,2,0.40451949531232934,0,9,0.4469537885424769,13.557821838799587,0,735.7565384107442
51899.61410822873,0,0.7094355102355554,1,5,0.3426186106390141,5.38500328975265,0,300.0
36842.93842115785,5,0.1829005769096753,0,7,0.17381766612006785,11.658233863879174,0,692.5111807183848
26357.69074749347,2,0.3973860523163623,1,5,0.3784396179409729,19.107392085838377,0,723.6811006365772
56225.258513299836,1,0.2514240409128246,2,7,0.3287987531599921,2.306085898521701,0,300.0
61378.8459192501,2,0.28202243770729346,0,8,0.08378934310260606,13.888438933254278,0,788.4983877182474
65822.37605279137,1,0.5383405119280545,1,5,0.10830383380524984,13.469950462030022,0,589.1493948432937
36422.94596081441,2,0.04397209389911757,0,4,0.5218247728609013,13.243158975393612,0,686.30999383177
60055.21455633759,1,0.6299681918115521,0,8,0.4054347712003508,12.994537363266376,0,628.5656669692758
91468.50677306023,1,0.658036473217265,0,4,0.3755564764198126,12.049644823542007,0,558.6257594543455
102111.97358126241,0,0.6419246989179781,0,7,0.13668380456642987,10.67692885461344,0,612.3987692781191
35498.92827027987,0,0.3571156528926347,1,9,0.5172103522574523,16.156784344650568,0,696.5090164579271
87246.77675843047,3,0.6413951324333055,1,9,0.44362431150988363,16.451350372965983,0,670.8125991931244
52018.17943966943,2,0.5149093565509976,0,4,0.30767917665184374,9.902045189109327,0,510.86092633086685
41889.20596536811,0,0.34626271281336657,0,8,0.1634548924201129,6.192304421657082,0,522.6113578935993
61252.1186063506,0,0.19897176396804683,1,7,0.6121887512815132,9.876249881150063,0,520.5509884878302
83026.51471117459,3,0.3763691803725489,0,8,0.08359318891005284,18.411675503871567,0,850.0
15000.0,1,0.13150364497470682,0,5,0.2162408572245816,16.067230269891166,0,798.7048682693711
102558.68388879408,5,0.6004580549753471,1,7,0.5111263563938283,17.1504648009265,0,666.1029327507466
84148.60298595585,1,0.2010711042273264,1,7,0.19003123270915323,7.617585081368564,0,527.8541601351562
89529.24973794099,2,0.30368684973313476,5,8,0.40904966616966,8.313793209541416,0,300.0
50369.60383687449,3,0.3323261146132138,0,8,0.20646396672052555,10.032181390625858,0,631.4940539486431
79100.30385652337,0,0.5790966240260239,1,9,0.21376776071173492,12.169426953107045,0,595.977024384294
87539.26084647805,4,0.3421992776394737,1,4,0.37827390355845053,14.61532556610349,0,622.528369270454
56026.69348433466,1,0.6136726247718125,1,8,0.24359563410662527,7.3809322172022025,0,405.8215941966756
92134.03952583674,2,0.327179245024153,0,9,0.29360965026630037,0.0,0,364.5864342212412
